category,datetime,headline,id,image,related,source,summary,url
company,1699238940,Ryanair first-half profit jumps over 70% amid strong summer,123673247,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=adebecca44484cb7af72fb2ca2ed99ba0ef675e291ac1654b3a23a8f388f5385
company,1699234740,The 3 Best Flying Car Stocks to Buy Now: November 2023,123665510,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=329c82ba13e603665c04783496b2e0747e13719b0b5417860768d65018a559f4
company,1699375200,"Boeing Co. stock falls Tuesday, underperforms market",123708292,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. slipped 0.80% to $191.41 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=925693f333c682072cf7bbca6b2b092027034e2daa7ac3c7ba3a3ce41b59b5f6
company,1699344600,"Air Lease isn’t sure that Boeing, Airbus will hit year-end delivery targets",123687974,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=20e686891cc0b582dd8fbd5b24ca6d3f4e5a7a2e7db328e4ece54814c92abbed
company,1699343220,3 Defense Stocks to Buy to Secure Your Portfolio,123710218,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e6fef1ca0e85f1df22f6155eaca3024415a54f2ca47e50f348f02c8b22d35a4a
company,1699471185,Shares of Boeing Supplier Spirit AeroSystems Slump as It Seeks to Raise Cash,123729606,https://s.yimg.com/ny/api/res/1.2/3W1CN1ZMv9vqCCJ0kXIXBQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/investopedia.com/65dcced0270d87eba6074c6d93694893,BA,Yahoo,Spirit AeroSystems shares tumbled after the Boeing supplier announced measures to raise cash following a series of production issues that delayed aircraft deliveries.,https://finnhub.io/api/news?id=f07fa32fd492e7470f7ddb81b38d88c9868cba761f3595ba31a349e75700f6b7
company,1699471042,Airbus Takes Satellite Charge,123729223,,BA,Yahoo,"Airbus follows Boeing's lead as the European company's defense and space unit slides to a 3Q loss, weighed down like its U.S. rival by higher costs and provisions on satellite programs.  Airbus says these had reached EUR400 million by the end of 3Q.  Boeing took a $315 million satellite-driven charge against its 3Q earnings, alongside a slew of others on aircraft programs at its defense unit.",https://finnhub.io/api/news?id=550b35ca05d2898b8b9518c5882f64fa66656d5f1622db180f2c1f8929d59b3f
company,1699461600,Boeing Co. stock outperforms market on strong trading day,123736266,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. inched 0.22% higher to $191.83 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=910d91ab58605484d6ed2d52b38961d361a6660faba2e17216293739c972a16d
company,1699448940,Spirit Aero Stock Is Tanking. Share Dilution Is an Issue.,123721628,https://s.yimg.com/ny/api/res/1.2/AFWbWACRW4WUr8SAbr05WA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/942e684a4c6a60da2574979ac397c783,BA,Yahoo,Boeing  supplier  Spirit AeroSystems  Holdings announced several actions designed to improve the balance sheet and put the company on sounder financial footing after a brutal stretch.  The announcement sent Spirit stock down 15% in premarket trading while  and  futures were flat.  The $200 million in stock is less than 10% of the company’s $2.6 billion market capitalization coming into Wednesday.,https://finnhub.io/api/news?id=ad579c0c259b6f0a28613aafb04a7b73286ad2cc46d4a7fd7ac339ecc330e15d
company,1699445010,11 Best Transportation Stocks To Buy Heading Into 2024,123717521,https://media.zenfs.com/en/insidermonkey.com/5d70b7a86f23206cb651aa7d58a04c72,BA,Yahoo,"In this article, we discuss 11 best transportation stocks to buy for 2024. If you want to skip our discussion on the transportation industry, head directly to 5 Best Transportation Stocks To Buy Heading Into 2024. In August 2023, there was a 28.4% increase in total air traffic, as measured by revenue passenger kilometers (RPKs), […]",https://finnhub.io/api/news?id=80a0cd6f0bf5f252a73526708791fe0eaba4b06224925bb9ad8c72f2b112238b
company,1699441200,"BAE Systems to develop custom microelectronics for next-generation radar, electronic warfare, and communication applications",123731039,,BA,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d5339cd14912bfad47f3910d4fa9ca76bc80489f29b0cb1994c5a749ed6fbef1
company,1699429020,ITA: Defend Your Portfolio with This Aerospace & Defense ETF,123742726,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ac75df4a3f317cc49baedd562dd987535fb61485d275b79f9c33ef26f0b047bf
company,1699428120,Spirit AeroSystems falls 14% on plan to raise cash,123729643,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4397525f45ab232014b116367f429d98691da88ca245f31bab870cdd93830828
company,1699425660,3 eVTOL Stocks Investors Can’t Afford to Ignore This Fall,123743042,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=961464253eab056edb68d4cb1faa201a4aced8dd06af4d01901c633419c475d7
company,1699418405,Q2 2024 Triumph Group Inc Earnings Call,123716872,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,Q2 2024 Triumph Group Inc Earnings Call,https://finnhub.io/api/news?id=8cdd023702ff41749c3d31b22215dea42eb9726480e6c325e209d01cfa9b471b
company,1699565460,Transdigm Group Beats Earnings Estimates and Rallies to All-Time Highs,123781291,https://media.zenfs.com/en/zacks.com/990a1ed0d8a980047a964d62bfaaf7a6,BA,Yahoo,The company grew earnings 46% YoY,https://finnhub.io/api/news?id=787b3ec35eb779e74ac971c92000f11f4f33b0945ae1efc8ade9e5d27d801428
company,1699550696,UPDATE 2-Italy's Leonardo aims to enter Leopard tank programme,123781292,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Italy's state-controlled defence and aerospace group Leonardo is aiming to join the German next-generation Leopard 2 tank programme, CEO Roberto Cingolani said on Thursday.  ""I confirm that we are working in this direction, actually the expectation is extremely good, the negotiation is doing very well, please allow me not to give more details at the moment,"" Cingolani said in a post-results call with analysts.  Cingolani also said Leonardo wants to renegotiate a fuselage supply deal for the Boeing 787 aircraft, with a view to securing higher prices reflecting inflation.",https://finnhub.io/api/news?id=366895a7ebb95dec4a2a5e77d95bf3bf4c1c214ddd535d7775d543359a1c290c
company,1699548000,Boeing Co. stock outperforms competitors on strong trading day,123783260,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. inched 0.78% higher to $193.33 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=7a472dc98c72bd684190bdfbe5233d0de397332119bfdbb4b542fc02837facf8
company,1699531200,"Cargo airlines throttle back on aircraft leases, ATSG says",123753190,,BA,Yahoo,"Air Transport Services Group is slowing investment in converted freighters as a weak shipping market leads cargo airlines to pause fleet expansion. The post Cargo airlines throttle back on aircraft leases, ATSG says appeared first on FreightWaves.",https://finnhub.io/api/news?id=2024827fffc813374ee29555a88f7077feb12f3ed004398269a8b6bb4a2b53d1
company,1699516500,Spirit AeroSystems upgraded to Outperform at Wolfe Research,123762457,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=521f68d16fd5e265a7fa0605ac56180b3175c43fb5f5e81849e081cbca246b2f
company,1699508280,Spirit AeroSystems upgraded at Wolfe Research after 'cascade of derisking',123762459,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=14e496d98240f467ad61c92ec39b5a6116483e93513fbbe5c75dda5683b6f86e
company,1699659468,EXPLAINER-What is Lockbit? The digital extortion gang on a cybercrime spree,123801690,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"A cybercriminal group named Lockbit, which on Friday said it breached the Industrial and Commercial Bank of China(ICBC), has hacked some of the world’s largest organisations in recent months, stealing and leaking their sensitive data if they didn't pay ransom.  Lockbit was discovered in 2020 when its eponymous malicious software was found on Russian-language cybercrime forums, leading some security analysts to believe the gang is based in Russia.  Nowhere has it been more disruptive than in the United States, hitting more than 1,700 American organisations in nearly every industry from financial services and food to schools, transportation and government departments.",https://finnhub.io/api/news?id=b0349e19ba6031008240da745b5455cde94b240b5cf56fa02a7689e557ec064a
company,1699652694,Exclusive-Southwest Airlines expects certification of Boeing's 737 MAX 7 by April - company exec,123800144,https://media.zenfs.com/en/reuters.com/be8d9ea326788548913174b7bd2244a1,BA,Yahoo,"Southwest Airlines expects Boeing's 737 MAX 7 plane will get certification from the U.S. Federal Aviation Administration by April, allowing the carrier to start flying the aircraft in October and November 2024, a company executive told Reuters.  Dallas-based Southwest is the largest customer of the plane, the smallest model in Boeing's MAX family.  ""For our internal planning purposes, we assume it'll be certified in April and then flying for us in the October-November time frame,"" Andrew Watterson, chief operating officer at Southwest, said in an interview late Thursday.",https://finnhub.io/api/news?id=b5b5813ad9ea031b79a0f0717d1af3194f52d8855a656683709526ae2fc69015
company,1699650338,Market Today: Broadcom's China Deal Delay and Disney's Marvel Movie Pushback,123796958,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The semiconductor sector showed resilience as the week concluded, with stocks like AMD (NASDAQ:AMD) and Nvidia (NASDAQ:NVDA) posting significant gains.",https://finnhub.io/api/news?id=d003916ef1f1bc12e988195a72f8457e58ee1074e54ce9c147581bd741bb3e4b
company,1699648687,UPDATE 1-Dubai to showcase demand for jets under shadow of Mideast tensions,123795983,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Dubai will stage its high-profile aerospace pageant next week against the backdrop of the Israel-Hamas war in Gaza that is pushing up demand for weapons while closing airspace and making flights longer and more expensive for some airlines.  The biennial Dubai Airshow is typically a barometer for the aviation industry and in the past has produced a frenzy of commercial deals for jetmakers Airbus and Boeing.  Washington has vowed to supply Israel with the weaponry it needs in its fight against Hamas, which Israeli authorities say killed 1,400 people when it stormed into Israel on Oct. 7.",https://finnhub.io/api/news?id=a0c67602b001187b375ca61736a2b60368d9e21a483ddc16adfa63cd5830b457
company,1699644960,Boeing Says Information From System Published Online by Cyber Criminals,123801694,,BA,Yahoo,Boeing  said Friday that information from its systems had been released by a “criminal ransomware actor.”  The aerospace company said in a statement that its parts and distribution business had experienced a cybersecurity incident recently.  The company said it was confident the incident did not threaten aircraft or flight safety.,https://finnhub.io/api/news?id=faa5c81da10f9cd15cf234100e7f620825a6432cb93458debdd6a154dfe6adf6
company,1699638960,Lockheed (LMT) Wins $504M Deal to Support PAC-3 Missiles,123794003,https://media.zenfs.com/en/zacks.com/72e92f2def8e0975361faddc09fe1438,BA,Yahoo,Lockheed (LMT) continues to witness solid demand for its PAC-3 missiles as Switzerland became the 15th partner nation for the program this October.,https://finnhub.io/api/news?id=638d05956b5ec91ba162084e1c01fb3c7cf0ca41e7d3bc6d4deed4fec531f2a7
company,1699638763,Dubai to showcase demand for jets under shadow of tensions,123792187,https://media.zenfs.com/en/reuters-finance.com/dbf73c4bbcdf3310d718e72982667fff,BA,Yahoo,"Dubai will stage its high-profile aerospace pageant next week against the backdrop of the Israel-Hamas war in Gaza that is pushing up demand for weapons while closing airspace and making flights longer and more expensive for some airlines.  The biennial Dubai Airshow is typically a barometer for the aviation industry that in the past has produced a frenzy of commercial deals for planemakers Airbus and Boeing.  Washington has vowed to supply Israel with the weaponry it needs in its fight against Hamas, which Israeli authorities say killed 1,400 people when it stormed into Israel on Oct. 7.",https://finnhub.io/api/news?id=000b8c6d971b2b5744913f5869fd6998438077130cfde86f43ed1add477946bc
